id,budget,genre_name
575,35000000,Comedy
576,0,Drama
576,0,History
577,16000000,Action
577,16000000,Science Fiction
577,16000000,Crime
578,0,Adventure
578,0,Animation
578,0,Comedy
578,0,Family
579,16000000,Drama
580,0,Action
580,0,Western
580,0,Drama
581,0,Comedy
581,0,Horror
581,0,Music
582,0,Drama
582,0,Comedy
583,20000000,Drama
583,20000000,Music
584,19000000,Horror
584,19000000,Action
584,19000000,Thriller
584,19000000,Crime
585,0,Comedy
585,0,Drama
586,10400000,Drama
587,1500000,Music
588,40000000,Action
588,40000000,Horror
588,40000000,Science Fiction
589,90000,Horror
589,90000,Thriller
590,28000000,Drama
591,0,Comedy
591,0,Romance
592,0,Drama
592,0,Comedy
593,6000000,Drama
593,6000000,Romance
594,3000000,Romance
594,3000000,Drama
595,0,Comedy
596,0,Romance
596,0,Comedy
597,8000000,Horror
597,8000000,Comedy
597,8000000,Fantasy
598,8000000,Comedy
598,8000000,Drama
599,13000000,Drama
600,35000000,Thriller
600,35000000,Drama
601,15000000,Action
601,15000000,Romance
601,15000000,War
602,12000000,Drama
602,12000000,Thriller
603,65000000,Adventure
603,65000000,Drama
603,65000000,Romance
603,65000000,Action
604,16000000,Comedy
604,16000000,Romance
604,16000000,Drama
605,5500000,Drama
605,5500000,Action
605,5500000,Crime
605,5500000,Thriller
606,100000,Drama
606,100000,History
606,100000,War
607,0,Thriller
607,0,War
607,0,Adventure
608,0,Documentary
609,700000,Drama
610,0,Fantasy
610,0,Animation
610,0,Romance
610,0,Family
611,12000000,Horror
611,12000000,Comedy
611,12000000,Action
611,12000000,Fantasy
611,12000000,Science Fiction
612,8575000,Thriller
612,8575000,Drama
612,8575000,Romance
613,5000000,Thriller
613,5000000,Drama
614,17000000,Comedy
614,17000000,Romance
615,6000000,Action
615,6000000,Adventure
615,6000000,Drama
615,6000000,War
616,0,Drama
617,0,Foreign
617,0,Drama
618,35000000,Family
618,35000000,Comedy
619,4500000,Comedy
620,0,Fantasy
620,0,Drama
620,0,Mystery
621,70000000,Crime
621,70000000,Drama
621,70000000,Mystery
621,70000000,Thriller
622,0,Drama
622,0,War
623,10000000,Drama
623,10000000,History
624,85000000,Adventure
624,85000000,Fantasy
624,85000000,Action
624,85000000,Comedy
624,85000000,Family
625,22000000,Action
625,22000000,Comedy
626,15000000,Action
626,15000000,Adventure
626,15000000,Drama
626,15000000,History
627,0,Music
627,0,Drama
628,16000000,Action
628,16000000,Drama
628,16000000,Thriller
629,6000000,Drama
630,0,Drama
630,0,Romance
631,16000000,Comedy
631,16000000,Drama
631,16000000,Romance
632,10000000,Adventure
632,10000000,Comedy
632,10000000,Crime
632,10000000,Mystery
632,10000000,Romance
632,10000000,Thriller
633,15000000,Thriller
633,15000000,Action
633,15000000,Crime
633,15000000,Drama
634,100000000,Action
634,100000000,Adventure
634,100000000,Fantasy
634,100000000,Science Fiction
635,0,Comedy
636,27000000,Drama
636,27000000,Family
636,27000000,Fantasy
636,27000000,Adventure
637,0,Adventure
637,0,Action
637,0,Comedy
638,23000000,Music
638,23000000,Drama
638,23000000,Romance
639,300000,Adventure
639,300000,Comedy
640,6,Drama
640,6,Romance
641,50000000,Drama
642,50000000,Romance
642,50000000,Animation
642,50000000,Adventure
642,50000000,Comedy
642,50000000,Family
642,50000000,Fantasy
643,39000000,Comedy
643,39000000,Romance
644,13000000,Comedy
644,13000000,Romance
645,0,Drama
646,5000000,Drama
646,5000000,Thriller
646,5000000,Crime
647,50000000,Drama
647,50000000,Thriller
648,9000000,Science Fiction
649,0,Drama
649,0,Comedy
649,0,Music
650,30000000,Adventure
650,30000000,Animation
650,30000000,Comedy
650,30000000,Family
651,16500000,Drama
651,16500000,Romance
652,5000000,Action
652,5000000,Crime
652,5000000,Drama
652,5000000,Romance
652,5000000,Thriller
652,5000000,Western
653,0,Comedy
653,0,Drama
654,20000,Crime
654,20000,Horror
654,20000,Mystery
654,20000,Thriller
655,2600000,Science Fiction
655,2600000,Thriller
656,25000000,Romance
656,25000000,Drama
656,25000000,Comedy
657,11500000,Drama
658,0,Comedy
658,0,Romance
659,13000000,Fantasy
659,13000000,Drama
660,7500000,Action
660,7500000,Comedy
660,7500000,Science Fiction
661,54000000,Action
661,54000000,Thriller
661,54000000,Fantasy
662,5500000,Comedy
662,5500000,Romance
663,15000000,Drama
664,0,Horror
664,0,Thriller
665,0,Family
666,0,Action
666,0,Comedy
666,0,Drama
667,250000000,Adventure
667,250000000,Fantasy
668,0,Drama
668,0,Music
669,6300000,Thriller
670,0,Comedy
671,2650000,Drama
672,6400000,Comedy
672,6400000,Drama
672,6400000,Music
672,6400000,Romance
673,6000000,Comedy
673,6000000,Drama
673,6000000,Crime
674,4200000,Action
674,4200000,Thriller
675,135000000,Action
676,10000000,Animation
676,10000000,Action
676,10000000,Family
677,28000000,Action
677,28000000,Adventure
677,28000000,Crime
678,25000000,Drama
679,0,Comedy
679,0,Drama
679,0,Romance
680,2500000,Crime
680,2500000,Drama
680,2500000,Mystery
680,2500000,Romance
680,2500000,Thriller
681,125000000,Action
681,125000000,Adventure
681,125000000,Science Fiction
681,125000000,Thriller
682,25000000,Action
682,25000000,Adventure
682,25000000,Comedy
682,25000000,Fantasy
683,0,Drama
683,0,Crime
684,26000000,Action
684,26000000,Adventure
684,26000000,Comedy
684,26000000,Family
685,160000000,Family
685,160000000,Fantasy
685,160000000,Romance
686,1271000,Crime
686,1271000,Drama
686,1271000,Western
687,40000000,Comedy
687,40000000,Crime
687,40000000,Drama
688,0,Comedy
688,0,Horror
689,0,Drama
690,113000000,Science Fiction
690,113000000,Adventure
690,113000000,Action
691,0,Comedy
691,0,Drama
691,0,Romance
692,35000000,Drama
692,35000000,Fantasy
692,35000000,Horror
692,35000000,Mystery
692,35000000,Romance
692,35000000,Thriller
693,30000000,Comedy
693,30000000,Romance
694,5000000,Thriller
694,5000000,Crime
694,5000000,Drama
694,5000000,Mystery
695,0,Horror
695,0,Thriller
695,0,Romance
696,1,Romance
696,1,Thriller
697,0,Comedy
697,0,Romance
698,12000000,Comedy
698,12000000,Crime
699,6000000,Drama
699,6000000,War
700,40000000,Action
700,40000000,Comedy
701,25000000,Horror
701,25000000,Comedy
701,25000000,Music
702,5000000,Horror
702,5000000,Thriller
703,11000000,Comedy
703,11000000,Romance
704,2053648,Documentary
705,85000000,Drama
705,85000000,Thriller
705,85000000,History
706,1000000,Drama
706,1000000,Mystery
706,1000000,Thriller
707,1200000,Drama
708,0,Comedy
708,0,Drama
709,90000000,Action
709,90000000,Adventure
709,90000000,Thriller
710,3000000,Drama
711,0,Comedy
711,0,Romance
712,0,Drama
712,0,Romance
713,40000000,Adventure
713,40000000,Drama
713,40000000,Family
714,80000000,Action
714,80000000,History
714,80000000,War
715,9250000,Drama
715,9250000,Music
715,9250000,Romance
716,22000000,Drama
716,22000000,Thriller
717,0,Music
717,0,Comedy
718,27000000,Drama
719,0,Fantasy
719,0,Animation
719,0,Science Fiction
719,0,Family
720,0,Thriller
720,0,Horror
721,0,Action
721,0,Crime
721,0,Drama
722,800000,Drama
723,0,Horror
723,0,Fantasy
723,0,Comedy
724,11000000,Drama
724,11000000,Action
724,11000000,Comedy
724,11000000,Thriller
724,11000000,Crime
725,50000000,Adventure
725,50000000,Fantasy
725,50000000,Drama
725,50000000,Romance
726,50000000,Action
726,50000000,Crime
726,50000000,Drama
726,50000000,Mystery
726,50000000,Thriller
727,0,Drama
728,30000000,Comedy
728,30000000,Romance
728,30000000,Drama
729,14000000,Adventure
729,14000000,Comedy
729,14000000,Crime
729,14000000,Mystery
729,14000000,Romance
730,103000000,Animation
730,103000000,Adventure
730,103000000,Comedy
730,103000000,Family
731,0,Drama
731,0,Thriller
732,4000000,Comedy
732,4000000,Drama
732,4000000,Romance
733,0,Drama
733,0,Comedy
734,4000000,Action
734,4000000,Drama
734,4000000,Thriller
735,150000000,Animation
735,150000000,Adventure
735,150000000,Family
735,150000000,Comedy
736,40000000,Adventure
736,40000000,Comedy
736,40000000,Family
736,40000000,Science Fiction
737,8250000,Drama
737,8250000,History
737,8250000,Romance
738,8000000,Drama
739,40000000,Drama
739,40000000,Thriller
740,40000000,Action
740,40000000,Thriller
740,40000000,Crime
741,0,Action
741,0,Thriller
742,0,Family
742,0,Science Fiction
743,967686,Comedy
743,967686,Crime
743,967686,Drama
744,35000000,Comedy
745,12000000,Thriller
745,12000000,Action
745,12000000,Comedy
745,12000000,Crime
745,12000000,Drama
746,14000000,Drama
747,50000,Action
747,50000,Thriller
747,50000,Horror
747,50000,Science Fiction
748,6000000,Drama
748,6000000,Music
748,6000000,Romance
749,0,Fantasy
749,0,Family
750,25000000,Romance
750,25000000,Comedy
750,25000000,Drama
751,30000000,Comedy
751,30000000,Drama
751,30000000,Romance
752,50000000,Action
752,50000000,Thriller
753,0,Comedy
753,0,Documentary
754,4500000,Romance
754,4500000,Adventure
754,4500000,Drama
755,6000000,Drama
755,6000000,Romance
756,0,Animation
756,0,Music
757,0,Thriller
757,0,Action
757,0,Crime
757,0,Drama
758,80000000,Comedy
758,80000000,Romance
758,80000000,Drama
759,0,Comedy
760,23000000,History
760,23000000,Drama
760,23000000,Thriller
760,23000000,Crime
760,23000000,Mystery
761,6500000,Comedy
761,6500000,Drama
762,15000000,Comedy
763,2000000,Drama
763,2000000,Thriller
764,200000000,Action
764,200000000,Drama
764,200000000,Horror
764,200000000,Science Fiction
764,200000000,Thriller
765,0,Drama
765,0,History
765,0,Romance
766,105000000,Action
766,105000000,Crime
766,105000000,Thriller
767,40000000,Adventure
767,40000000,Drama
767,40000000,Romance
768,20000000,Comedy
769,0,Drama
770,16000000,Action
770,16000000,History
770,16000000,War
771,50000000,War
771,50000000,Action
771,50000000,Drama
771,50000000,History
771,50000000,Thriller
772,9000000,Action
772,9000000,Crime
772,9000000,Drama
773,0,Drama
773,0,Romance
774,0,Documentary
775,0,Drama
775,0,Thriller
776,0,Documentary
777,130000000,Drama
778,150000000,Action
778,150000000,Adventure
778,150000000,Fantasy
779,22500000,Drama
779,22500000,Thriller
780,0,Comedy
780,0,Romance
781,5000000,Comedy
781,5000000,Drama
782,13000000,Drama
782,13000000,Music
783,40000000,Adventure
783,40000000,Comedy
783,40000000,Family
783,40000000,Science Fiction
784,0,Drama
784,0,Comedy
784,0,Romance
785,0,Comedy
785,0,Crime
786,2500000,Drama
786,2500000,Romance
787,19000000,Comedy
788,1601792,Drama
789,0,Adventure
789,0,Documentary
790,94000000,Drama
790,94000000,History
790,94000000,War
791,1300000,Action
791,1300000,Thriller
791,1300000,Drama
792,40000000,Animation
792,40000000,Family
793,13000000,Comedy
794,40000000,Action
794,40000000,Adventure
794,40000000,Drama
794,40000000,Thriller
795,25000000,Drama
796,13000000,Thriller
796,13000000,Horror
796,13000000,Action
797,8,War
797,8,Comedy
797,8,Drama
797,8,History
798,0,Drama
798,0,Romance
798,0,Comedy
799,0,Horror
799,0,Mystery
799,0,Thriller
800,110000000,Thriller
800,110000000,Action
800,110000000,Adventure
800,110000000,Comedy
800,110000000,Crime
801,5000000,Thriller
801,5000000,Mystery
802,3000000,Comedy
802,3000000,Drama
802,3000000,Romance
803,7000000,Comedy
804,15000000,Animation
804,15000000,Family
805,20000000,Family
805,20000000,Animation
805,20000000,Adventure
806,14000000,Thriller
807,3000000,Comedy
807,3000000,Crime
807,3000000,Mystery
808,0,Drama
808,0,Crime
809,0,Drama
809,0,History
809,0,Thriller
810,75000000,Thriller
811,42000000,Romance
811,42000000,Comedy
811,42000000,Drama
812,0,Drama
813,33000000,Action
813,33000000,Comedy
813,33000000,Crime
813,33000000,Thriller
814,15000000,Drama
815,50000000,Action
815,50000000,Adventure
815,50000000,Science Fiction
815,50000000,Thriller
816,32000000,Drama
816,32000000,Thriller
816,32000000,Crime
817,12000000,Comedy
818,100000,Mystery
818,100000,Horror
818,100000,Drama
819,0,Adventure
819,0,Animation
819,0,Comedy
819,0,Family
820,1000000,Comedy
820,1000000,Drama
820,1000000,Romance
821,4000000,Horror
821,4000000,Mystery
821,4000000,Thriller
822,886000,Comedy
822,886000,Music
822,886000,Romance
823,50000000,Drama
823,50000000,Romance
823,50000000,Comedy
824,0,Drama
824,0,Mystery
824,0,Horror
825,110000000,Animation
825,110000000,Family
826,2700000,Drama
826,2700000,Romance
827,3860000,Action
827,3860000,Drama
827,3860000,History
828,10000000,Fantasy
828,10000000,Animation
828,10000000,Comedy
829,54000000,Drama
830,500000,Drama
830,500000,Comedy
830,500000,Romance
831,6000000,Drama
831,6000000,Music
831,6000000,Romance
832,12000000,Drama
832,12000000,Romance
833,150000000,Action
833,150000000,Crime
833,150000000,Drama
834,14500000,Action
834,14500000,Comedy
835,30000000,Comedy
835,30000000,Romance
835,30000000,Drama
836,0,Drama
836,0,Thriller
837,0,Comedy
837,0,Drama
837,0,Romance
838,150000000,Action
838,150000000,Adventure
838,150000000,Science Fiction
838,150000000,Thriller
839,0,Drama
839,0,Thriller
839,0,Crime
840,4000000,Horror
840,4000000,Thriller
841,10721568,Drama
842,0,Comedy
843,0,Comedy
843,0,Romance
844,20000000,Animation
844,20000000,Adventure
844,20000000,Family
845,355000,Horror
846,54000000,Crime
846,54000000,Drama
846,54000000,Thriller
847,20000000,Thriller
847,20000000,Adventure
847,20000000,Drama
848,24000000,Drama
849,6400000,Drama
849,6400000,Romance
850,1,Drama
850,1,Comedy
851,6000000,Drama
852,15000000,Comedy
852,15000000,Family
853,0,Drama
854,0,Comedy
854,0,Drama
855,2196531,Comedy
855,2196531,Romance
856,0,Documentary
857,7000000,Drama
857,7000000,Romance
858,59000000,Animation
858,59000000,Comedy
858,59000000,Family
858,59000000,Adventure
859,9750000,Drama
859,9750000,Thriller
860,13000000,Drama
860,13000000,Horror
860,13000000,Thriller
861,24000000,Comedy
862,17000000,Horror
863,0,Documentary
864,0,Documentary
865,0,Drama
866,50000000,Drama
867,151000,Drama
867,151000,Comedy
867,151000,Romance
868,0,Drama
868,0,Romance
869,88000000,Romance
869,88000000,Drama
869,88000000,History
870,31000000,Drama
871,4000000,Action
871,4000000,Adventure
871,4000000,Animation
871,4000000,Science Fiction
872,0,Comedy
872,0,Romance
873,0,Drama
873,0,Action
873,0,Thriller
873,0,Crime
874,50000000,Drama
874,50000000,History
874,50000000,Romance
875,15000000,Horror
876,36000000,Drama
876,36000000,Action
876,36000000,Thriller
877,0,Drama
877,0,Thriller
878,50000000,Drama
878,50000000,Thriller
878,50000000,Mystery
879,0,Comedy
880,13000000,Comedy
881,7700000,Drama
881,7700000,Thriller
882,200000000,Family
882,200000000,Fantasy
882,200000000,Adventure
883,57000000,Action
883,57000000,Fantasy
883,57000000,Thriller
884,25000000,Action
884,25000000,Drama
884,25000000,Thriller
885,0,Animation
885,0,Adventure
885,0,Family
886,0,Action
886,0,Comedy
886,0,Crime
886,0,Thriller
887,0,Drama
887,0,Foreign
888,20000000,History
888,20000000,Drama
889,5000000,Comedy
889,5000000,Drama
889,5000000,Romance
890,0,Horror
890,0,Thriller
891,0,Action
891,0,Adventure
891,0,Drama
891,0,Thriller
892,37000000,Comedy
892,37000000,Fantasy
892,37000000,Science Fiction
893,0,Documentary
894,25000000,Drama
894,25000000,Thriller
895,50000000,Thriller
896,0,Thriller
896,0,Adventure
896,0,History
896,0,Drama
897,12000000,Music
897,12000000,Drama
897,12000000,Romance
897,12000000,Crime
898,20000000,Adventure
898,20000000,Drama
898,20000000,Fantasy
898,20000000,Romance
899,0,Action
899,0,Adventure
899,0,Animation
899,0,Comedy
899,0,Drama
899,0,Family
900,12000000,Action
900,12000000,Comedy
900,12000000,Drama
901,20000000,Action
901,20000000,Thriller
902,0,Documentary
903,185000000,Adventure
903,185000000,Action
904,0,Action
904,0,Adventure
904,0,Comedy
904,0,Drama
904,0,Thriller
905,100000000,Comedy
906,16000000,Comedy
906,16000000,Romance
906,16000000,Drama
907,250000000,Action
907,250000000,Crime
907,250000000,Drama
907,250000000,Thriller
908,31000000,Drama
909,9600000,Drama
910,0,Horror
910,0,Science Fiction
910,0,Thriller
911,0,Drama
912,3500000,Drama
912,3500000,Adventure
913,25000000,Action
913,25000000,Drama
914,50000000,Crime
914,50000000,Drama
914,50000000,Thriller
915,9000000,History
915,9000000,Thriller
915,9000000,War
916,0,Action
916,0,Drama
916,0,History
917,6500000,Crime
917,6500000,Comedy
917,6500000,Thriller
918,0,Comedy
919,940000,Drama
919,940000,Family
919,940000,Romance
920,0,Action
920,0,Drama
920,0,Romance
921,0,Horror
922,5000000,Horror
922,5000000,Thriller
923,0,Romance
923,0,Animation
923,0,Family
923,0,Comedy
923,0,Adventure
924,7000000,Drama
925,0,Comedy
926,5000000,Drama
926,5000000,Comedy
927,40000000,Thriller
927,40000000,Crime
927,40000000,Mystery
928,195000000,Action
928,195000000,Family
928,195000000,Fantasy
929,0,History
929,0,Action
929,0,Adventure
930,5000000,Family
930,5000000,Fantasy
930,5000000,Science Fiction
930,5000000,Adventure
930,5000000,Comedy
931,28000000,Action
932,143149,Family
932,143149,Animation
932,143149,Adventure
933,57000000,Crime
933,57000000,Action
933,57000000,Science Fiction
934,163000000,Action
934,163000000,Science Fiction
934,163000000,Thriller
934,163000000,Western
935,40000000,Thriller
935,40000000,Action
935,40000000,Crime
936,0,Comedy
937,0,Crime
937,0,Drama
937,0,Family
937,0,Thriller
938,0,Action
938,0,Drama
939,1500000,Comedy
939,1500000,Drama
940,558000,Drama
940,558000,Action
940,558000,Thriller
940,558000,Romance
941,8000000,Drama
942,180000000,Fantasy
942,180000000,Adventure
942,180000000,Action
942,180000000,Family
942,180000000,Romance
943,2000000,Drama
943,2000000,Thriller
944,0,Adventure
944,0,Fantasy
944,0,Animation
944,0,Science Fiction
944,0,Family
945,16000000,Action
945,16000000,Adventure
945,16000000,Drama
945,16000000,Thriller
946,35000000,Comedy
946,35000000,Drama
947,100000000,Action
947,100000000,Thriller
947,100000000,Romance
948,0,Drama
949,44000000,Action
949,44000000,Adventure
949,44000000,Thriller
949,44000000,War
950,13000000,Comedy
950,13000000,Crime
951,40000000,Action
952,25530000,Adventure
952,25530000,Family
953,0,Romance
953,0,Comedy
954,17000000,Romance
954,17000000,Comedy
955,0,Crime
955,0,Drama
955,0,Mystery
955,0,Thriller
956,13000000,Drama
957,0,Documentary
958,2600000,Horror
958,2600000,Mystery
958,2600000,Thriller
959,50000000,Comedy
959,50000000,Drama
959,50000000,Romance
960,0,Comedy
960,0,Family
960,0,Fantasy
960,0,Science Fiction
961,0,Comedy
962,250000000,Adventure
962,250000000,Fantasy
962,250000000,Family
963,19000000,Action
963,19000000,Comedy
963,19000000,Crime
963,19000000,Thriller
964,11000000,Thriller
965,800000,Drama
965,800000,War
965,800000,History
966,25000000,Comedy
967,0,Romance
967,0,Drama
968,3000000,Drama
968,3000000,Comedy
968,3000000,Romance
969,60000000,Thriller
969,60000000,Science Fiction
970,80000000,Thriller
970,80000000,Adventure
970,80000000,Action
971,4200000,Romance
971,4200000,Action
972,13000000,Horror
972,13000000,Thriller
973,8500000,Drama
973,8500000,History
973,8500000,Mystery
973,8500000,Thriller
974,11000000,Drama
975,17000000,Science Fiction
975,17000000,Action
975,17000000,Adventure
976,20000000,Family
976,20000000,Animation
977,80000000,Fantasy
977,80000000,Drama
978,11000000,Comedy
979,60000000,Adventure
979,60000000,Drama
979,60000000,Action
979,60000000,History
979,60000000,War
980,0,Drama
980,0,Family
981,80000000,Horror
981,80000000,Thriller
981,80000000,Fantasy
981,80000000,Mystery
982,1000000,Comedy
982,1000000,Drama
982,1000000,Romance
983,6700000,Crime
983,6700000,Thriller
984,26000000,Drama
984,26000000,Horror
984,26000000,Science Fiction
984,26000000,Thriller
985,35000000,Action
985,35000000,Crime
986,0,Documentary
986,0,Crime
987,19000000,Drama
987,19000000,Comedy
988,0,Drama
989,31000000,Drama
990,20000000,Comedy
991,0,Documentary
991,0,Action
991,0,Adventure
992,0,Drama
993,609000,Comedy
993,609000,Music
993,609000,Romance
994,22000000,Action
994,22000000,Adventure
994,22000000,Romance
994,22000000,Science Fiction
995,0,Action
995,0,Comedy
995,0,Crime
996,6000000,Drama
996,6000000,Horror
996,6000000,Science Fiction
997,15000000,Action
997,15000000,Adventure
997,15000000,Drama
997,15000000,Horror
997,15000000,Science Fiction
998,1200000,Horror
998,1200000,Mystery
998,1200000,Crime
999,60000000,Comedy
999,60000000,Family
1000,0,Comedy
1000,0,Drama
1001,6788000,Comedy
1001,6788000,Fantasy
1001,6788000,Family
1002,10500000,Drama
1002,10500000,Western
1003,20000000,Fantasy
1003,20000000,Drama
1003,20000000,Comedy
1003,20000000,Thriller
1004,0,Drama
1005,1000000,Drama
1005,1000000,Romance
1006,73000000,Drama
1006,73000000,Mystery
1006,73000000,Thriller
1006,73000000,Crime
1007,2000000,Thriller
1008,0,Comedy
1009,3000000,Horror
1009,3000000,Mystery
1009,3000000,Thriller
1010,25000000,Action
1010,25000000,Adventure
1010,25000000,Drama
1010,25000000,History
1010,25000000,Western
1011,35000000,Comedy
1012,0,Romance
1012,0,Western
1013,17000000,Comedy
1013,17000000,Music
1013,17000000,Romance
1014,12000000,Drama
1015,0,Drama
1015,0,Thriller
1015,0,Crime
1015,0,Mystery
1016,9200000,Action
1016,9200000,Thriller
1016,9200000,Drama
1017,40000000,Romance
1017,40000000,Drama
1017,40000000,Mystery
1018,27000000,Horror
1018,27000000,Mystery
1018,27000000,Thriller
1019,30000000,Action
1019,30000000,Thriller
1019,30000000,Science Fiction
1020,10000000,Action
1020,10000000,Adventure
1020,10000000,Science Fiction
1021,0,Documentary
1022,75000000,Action
1022,75000000,Adventure
1022,75000000,Comedy
1023,0,Animation
1024,0,Action
1024,0,Drama
1024,0,Romance
1024,0,Thriller
1025,4000000,Comedy
1026,0,Comedy
1026,0,Romance
1027,32000000,Adventure
1027,32000000,Drama
1028,0,Drama
1029,137731,Adventure
1029,137731,Family
1029,137731,Fantasy
1030,53000000,Action
1030,53000000,Thriller
1030,53000000,Drama
1031,1800000,Drama
1031,1800000,Fantasy
1032,2000000,Drama
1032,2000000,Animation
1032,2000000,War
1033,5000000,Crime
1033,5000000,Drama
1033,5000000,Romance
1033,5000000,Thriller
1034,0,Comedy
1035,0,Drama
1035,0,Romance
1036,15000000,Drama
1037,280379,Horror
1038,30000000,Drama
1038,30000000,Family
1038,30000000,Romance
1039,135000000,Fantasy
1039,135000000,Action
1039,135000000,Adventure
1039,135000000,Comedy
1040,0,Comedy
1040,0,Romance
1041,40000000,Adventure
1041,40000000,Drama
1042,56000000,Action
1042,56000000,Comedy
1042,56000000,Drama
1042,56000000,Family
1042,56000000,Thriller
1043,100000000,Adventure
1043,100000000,Action
1043,100000000,Thriller
1043,100000000,Mystery
1044,0,Comedy
1044,0,Drama
1045,2000000,Drama
1045,2000000,War
1045,2000000,History
1046,14000000,Romance
1046,14000000,Drama
1046,14000000,Thriller
1046,14000000,Horror
1046,14000000,Mystery
1047,0,Horror
1047,0,Thriller
1048,15000000,Drama
1048,15000000,History
1048,15000000,Crime
1048,15000000,Thriller
1048,15000000,Action
1049,5000000,Comedy
1050,60000000,Crime
1050,60000000,Drama
1050,60000000,Thriller
1051,68000000,Adventure
1051,68000000,Fantasy
1051,68000000,Action
1051,68000000,Comedy
1051,68000000,Science Fiction
1052,0,Drama
1052,0,Romance
1053,50000000,Action
1053,50000000,Drama
1053,50000000,Thriller
1054,0,Comedy
1055,17000000,Drama
1055,17000000,Comedy
1055,17000000,Romance
1056,0,Crime
1056,0,Drama
1056,0,Mystery
1056,0,Thriller
1057,2500000,Drama
1057,2500000,Science Fiction
1057,2500000,Thriller
1058,55000000,Comedy
1058,55000000,Family
1059,0,Thriller
1059,0,Comedy
1059,0,Drama
1060,40000000,Action
1060,40000000,Adventure
1060,40000000,Thriller
1061,23000000,Drama
1061,23000000,History
1062,0,Comedy
1062,0,Romance
1063,1200000,Crime
1063,1200000,Comedy
1064,180000000,Adventure
1064,180000000,Family
1064,180000000,Fantasy
1065,0,Drama
1065,0,Action
1065,0,Comedy
1065,0,Thriller
1065,0,Crime
1066,85000000,Crime
1066,85000000,Thriller
1067,12000000,Action
1067,12000000,Thriller
1067,12000000,Science Fiction
1068,6500000,Comedy
1068,6500000,Crime
1068,6500000,Romance
1068,6500000,Thriller
1069,0,Comedy
1069,0,Drama
1070,2900000,Drama
1071,20000000,Crime
1071,20000000,Drama
1071,20000000,Thriller
1072,0,Action
1072,0,Comedy
1073,4500000,Crime
1073,4500000,Drama
1074,4500000,Comedy
1074,4500000,Drama
1074,4500000,Romance
1075,0,Documentary
1076,800000,Horror
1076,800000,Comedy
1077,0,Drama
1078,20000000,Fantasy
1078,20000000,Music
1078,20000000,Romance
1079,0,Horror
1079,0,Thriller
1079,0,Mystery
1080,7000000,Drama
1081,25000000,Action
1081,25000000,Adventure
1081,25000000,Animation
1081,25000000,Comedy
1081,25000000,Family
1081,25000000,Fantasy
1081,25000000,Science Fiction
1082,15000000,Adventure
1082,15000000,Action
1082,15000000,Comedy
1082,15000000,Thriller
1082,15000000,Crime
1083,0,Drama
1084,15000000,Comedy
1084,15000000,Family
1085,0,Documentary
1086,0,Science Fiction
1086,0,Action
1087,0,Fantasy
1087,0,Drama
1087,0,Comedy
1087,0,Science Fiction
1088,11000000,Action
1088,11000000,Comedy
1088,11000000,Documentary
1089,0,Action
1089,0,Comedy
1089,0,Horror
1089,0,Crime
1090,0,Drama
1091,15000000,Drama
1091,15000000,Science Fiction
1092,5000000,Horror
1092,5000000,Thriller
1093,0,Romance
1093,0,Comedy
1094,6000000,Drama
1094,6000000,Crime
1095,85000000,Comedy
1095,85000000,Romance
1096,58000000,Adventure
1096,58000000,Action
1096,58000000,Thriller
1097,10000000,Crime
1097,10000000,Comedy
1098,12000000,Adventure
1098,12000000,Action
1098,12000000,War
1099,38000000,Comedy
1099,38000000,Romance
1100,15000000,Comedy
1101,0,Comedy
1102,0,Comedy
1102,0,Drama
1102,0,Foreign
1102,0,Romance
1103,27000000,Drama
1104,30000000,Comedy
1104,30000000,Crime
1104,30000000,Drama
1104,30000000,Romance
1104,30000000,Thriller
1105,13500000,Adventure
1105,13500000,Animation
1105,13500000,Comedy
1105,13500000,Family
1106,0,Drama
1106,0,Romance
1107,7200000,Adventure
1107,7200000,Drama
1107,7200000,Fantasy
1107,7200000,Family
1107,7200000,Mystery
1108,20000000,Action
1108,20000000,Thriller
1109,95000000,Adventure
1109,95000000,Fantasy
1110,9000000,Horror
1110,9000000,Thriller
1111,0,Comedy
1111,0,Drama
1111,0,History
1111,0,Mystery
1112,0,Drama
1112,0,Romance
1113,42000000,Action
1113,42000000,Comedy
1114,5600000,Thriller
1114,5600000,Horror
1115,17000000,Action
1115,17000000,Drama
1115,17000000,Thriller
1116,14000000,Adventure
1116,14000000,Action
1116,14000000,Thriller
1117,40000000,Fantasy
1117,40000000,Animation
1117,40000000,Drama
1117,40000000,Romance
1117,40000000,Family
1118,40000000,Comedy
1118,40000000,Romance
1119,62000000,Comedy
1119,62000000,Drama
1119,62000000,Romance
1120,39000000,Animation
1120,39000000,Comedy
1120,39000000,Family
1121,8500000,Horror
1121,8500000,Comedy
1122,4000000,Comedy
1122,4000000,Mystery
1123,8000000,Comedy
1123,8000000,Crime
1123,8000000,Mystery
1124,44000000,Action
1124,44000000,Adventure
1124,44000000,Romance
1124,44000000,Science Fiction
1124,44000000,Thriller
1125,105000000,Adventure
1125,105000000,Animation
1125,105000000,Family
1125,105000000,Comedy
1126,60000000,Crime
1126,60000000,Mystery
1126,60000000,Thriller
1126,60000000,Action
1127,220000000,Science Fiction
1127,220000000,Action
1127,220000000,Adventure
1128,75000000,Horror
1128,75000000,Action
1128,75000000,Science Fiction
1129,350000,Horror
1130,2600000,Action
1130,2600000,Adventure
