id,revenue,company_name
555,95789342,Metropolis Project
556,600000,United Artists
556,600000,The Caddo Company
557,4878242,See-Saw Films
558,22456509,Sneak Preview Productions
559,46152411,Studio Babelsberg
559,46152411,Twentieth Century Fox Film Corporation
559,46152411,Marv Films
559,46152411,Saville Productions
560,37799643,United Artists
561,16136,Capture Film Internatrional
561,16136,Meteor Film Productions
562,1600000,Traction Media
562,1600000,Animal Kingdom
563,196482882,Columbia Pictures Corporation
563,196482882,Happy Madison Productions
563,196482882,Anonymous Content
563,196482882,Flower Films (II)
564,36606743,Double Feature Films
564,36606743,PeaPie Films
564,36606743,3 Arts Entertainment
565,930349,Ópalo Films
566,81010,
567,7900000,United Artists
567,7900000,Batjac Productions
567,7900000,The Alamo Company
568,36893721,Lakeshore Entertainment
568,36893721,Sidney Kimmel Entertainment
569,17768012,DiNovi Pictures
570,3900000,Gladden Entertainment
571,82719885,DNA Films
571,82719885,British Film Council
572,16829545,Lionsgate
572,16829545,Spectacle Entertainment Group
573,74901339,Icon Productions
573,74901339,BBC Films
573,74901339,GK Films
573,74901339,Warner Bros.
574,10013424,Fox Searchlight Pictures
574,10013424,Eden Wurmfeld Films
574,10013424,Cineric
574,10013424,Michael Alden Productions
574,10013424,Brad Zions Films
575,211952420,Universal Pictures
575,211952420,StudioCanal
575,211952420,Working Title Films
575,211952420,Perfect World Pictures
575,211952420,Miramax
576,20710451,Icon Productions
576,20710451,Nelson Entertainment
576,20710451,Icon Entertainment International
576,20710451,Canal+
576,20710451,Warner Bros.
576,20710451,Sovereign Pictures
576,20710451,Carolco Pictures
576,20710451,Marquis
577,48878502,Universal Pictures
577,48878502,Renaissance Pictures
578,7800000,StudioCanal
578,7800000,M6 Films
578,7800000,Mikros Image
578,7800000,Mandarin Films
578,7800000,Transfilm International
578,7800000,La Station d'Animation
579,12434778,DreamWorks SKG
579,12434778,Touchstone Pictures
580,88,RKO Radio Pictures
581,8033397,Orion Pictures
582,461162,Paramount Pictures
582,461162,Right of Way Films
583,4001121,Endgame Entertainment
583,4001121,Rising Star
583,4001121,Killer Films
583,4001121,John Wells Productions
583,4001121,Dreamachine
583,4001121,Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I)
583,4001121,Grey Water Park Productions
583,4001121,John Goldwyn Productions
583,4001121,Wells Productions
584,25836616,A Band Apart
584,25836616,Dimension Films
584,25836616,Los Hooligans Productions
584,25836616,Miramax
585,1083282,Columbia Pictures Corporation
586,310000000,Walt Disney Pictures
586,310000000,Aamir Khan Productions
587,4400000,
588,312242626,Constantin Film
588,312242626,Impact Pictures
588,312242626,Screen Gems
588,312242626,Davis Films
589,5000000,William Castle Productions
590,5684789,Touchstone Pictures
591,9016377,Beacon Communications
592,234748,Роскинопрокат
592,234748,Флагман-Трейд
593,44703995,Saturn Films
593,44703995,Wild Bunch
593,44703995,Protozoa Pictures
593,44703995,Top Rope
594,11176469,Sony Pictures Classics
594,11176469,Castle Rock Entertainment
594,11176469,Detour Filmproduction
594,11176469,Faliro House Productions
594,11176469,Venture Forth
595,32648673,Paramount Pictures
596,214000,EuropaCorp
597,21028755,Warner Bros.
597,21028755,Creepshow Films Inc.
597,21028755,Laurel Entertainment Inc.
598,100523181,Fox Searchlight Pictures
598,100523181,Bona Fide Productions
598,100523181,Big Beach Films
599,1151330,Killer Films
599,1151330,Longfellow Pictures
599,1151330,Warner Independent Pictures (WIP)
599,1151330,Jack and Henry Productions Inc.
600,42930462,Front Street Productions
600,42930462,Participant Media
600,42930462,Imagenation Abu Dhabi FZ
600,42930462,Exclusive Media Group
600,42930462,Spitfire Pictures
601,356830601,Paramount Pictures
602,60273173,Screen Gems
603,117487473,Columbia Pictures Corporation
603,117487473,Escape Artists
603,117487473,Black and Blu Entertainment
603,117487473,Finestkind
604,53478166,Mad Chance
604,53478166,Jaret Entertainment
604,53478166,Touchstone Pictures
605,26414658,Malpaso Productions
605,26414658,Warner Bros.
606,11000000,Epoch Film Co.
607,228984,Huaxia Film Distribution Company
607,228984,Bona Film Group
607,228984,August 1st Film Studio
608,429766,Participant Media
608,429766,History Films
609,31576,Téléfilm Canada
609,31576,Shadow Shows
609,31576,Corvid Pictures
610,273644,
611,3769990,TriStar Pictures
611,3769990,Keith Barish Productions
611,3769990,TAFT Entertainment Pictures
611,3769990,Home Box Office (HBO)
612,1983204,CJ Entertainment
612,1983204,Moho Film
612,1983204,Yong Film
613,8203235,Filmax Entertainment
613,8203235,Castelao Producciones
613,8203235,Canal+ España
613,8203235,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
613,8203235,ICF
614,16980098,DreamWorks SKG
615,28900000,Columbia Pictures
615,28900000,Highroad Productions
616,1107542,Left Turn Films
616,1107542,Ugly Duckling Films
617,170000,
618,117270765,Hughes Entertainment
618,117270765,Warner Bros. Family Entertainment
618,117270765,Warner Bros.
619,27092880,Universal Pictures
619,27092880,Refugee Films
620,4971340,Sveriges Television (SVT)
620,4971340,Cinematograph AB
620,4971340,Svenska Filminstitutet (SFI)
620,4971340,Tobis Filmkunst
621,177841558,Paramount Pictures
622,837000,A Band Apart
622,837000,Lawrence Bender Productions
622,837000,Altavista Films
622,837000,MUVI Films
622,837000,Santo Domingo Films
622,837000,Organización Santo Domingo
623,4073489,BBC Films
623,4073489,Participant Media
623,4073489,Krasnoff Foster Productions
623,4073489,Shoebox Films
624,137298489,Columbia Pictures Corporation
624,137298489,Oak Productions
625,84772742,Revolution Studios
625,84772742,Happy Madison Productions
626,146900000,Metro-Goldwyn-Mayer (MGM)
627,5632086,Hollywood Pictures
627,5632086,Touchwood Pacific Partners 1
628,29251596,Red Chillies Entertainment
629,6174491,Younger Than You
629,6174491,Sikelia Productions
629,6174491,Verdi Productions
629,6174491,Bruce Cohen Productions
630,12413650,Rhino Films
630,12413650,Warner Bros.
631,109502303,Fox Searchlight Pictures
631,109502303,Michael London Productions
631,109502303,Sideways Productions Inc.
632,1500000,United Artists
632,1500000,The Mirisch Production Company
632,1500000,Mirisch Films
633,30102717,Stone Group Pictures
634,330579719,Twentieth Century Fox Film Corporation
634,330579719,1492 Pictures
634,330579719,Constantin Film Produktion
634,330579719,Marvel Enterprises
634,330579719,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG
635,44527234,Paramount Pictures
636,20158808,Producers Sales Organization
636,20158808,Bavaria Film
636,20158808,Dieter Geissler Filmproduktion
636,20158808,Warner Bros.
636,20158808,Westdeutscher Rundfunk (WDR)
636,20158808,Bavaria Studios
637,36565280,Metro-Goldwyn-Mayer (MGM)
638,150816700,Summit Entertainment
638,150816700,Offspring Entertainment
638,150816700,Touchstone Pictures
639,1400000,New Zealand Film Commission
639,1400000,A.M.A. Film
639,1400000,Pork Pie Productions
639,1400000,New Zealand United
639,1400000,New Zealand Railways
639,1400000,New Zealand Motor Corporation
640,8,Fred Berner Films
640,8,Zeke Productions
641,73956241,Universal Pictures
641,73956241,Beacon Communications
641,73956241,Azoff Entertainment
642,97437106,Twentieth Century Fox Film Corporation
642,97437106,Reel FX Creative Studios
642,97437106,Twentieth Century Fox Animation
642,97437106,Chatrone
643,288752301,Paramount Pictures
643,288752301,Eddie Murphy Productions
644,8026971,New Line Cinema
644,8026971,New Deal Productions
644,8026971,Gotham Entertainment Group
645,55240,Toho Company
646,1000000,Porchlight Films
647,94000000,Section Eight
647,94000000,Warner Bros.
647,94000000,Participant Media
647,94000000,FilmWorks
647,94000000,4M
647,94000000,MID Foundation
648,2500000,Paramount Pictures
648,2500000,Dino de Laurentiis Cinematografica
648,2500000,Marianne Productions
649,16300000,Paramount Pictures
650,192452832,Aardman Animations
650,192452832,DreamWorks Animation
651,135000000,Columbia Pictures Corporation
651,135000000,Mirage Enterprises
652,12232628,1818
652,12232628,Lone Wolf McQuade Associates
652,12232628,Topkick Productions
653,49501,Antoinine Green Bridge
653,49501,"Scottish Arts Council, The"
653,49501,The Scottish Arts Council
654,99000,Daiei Studios
655,553198,Arsénico Producciones
655,553198,Zip Films
655,553198,Fine Productions
655,553198,Karbo Vantas Entertainment
656,22200000,New Line Cinema
656,22200000,American Zoetrope
657,20079850,Universal Pictures
657,20079850,Jersey Films
658,13000000,TriStar Pictures
658,13000000,Delphi III Productions
659,754249,BIM Distribuzione
659,754249,Wild Bunch
660,8135031,Blind Spot Pictures Oy
660,8135031,27 Films Production
660,8135031,New Holland Pictures
661,132511035,Studio Babelsberg
661,132511035,DC Comics
661,132511035,Virtual Studios
661,132511035,Anarchos Productions
661,132511035,Silver Pictures
661,132511035,Warner Bros.
661,132511035,Medienboard Berlin-Brandenburg
661,132511035,Fünfte Babelsberg Film
662,10016934,Zentropa Entertainments
662,10016934,Nordisk Film
663,16633035,Dune Entertainment
663,16633035,Mandate Pictures
663,16633035,Vincent Pictures
663,16633035,Barry Mendel Productions
663,16633035,Flower Films (II)
663,16633035,Rye Road Productions
663,16633035,Babe Ruthless Productions
664,18112929,Alcon Entertainment
664,18112929,FilmNation Entertainment
664,18112929,Oren Peli / Brian Witten Pictures
665,70,
666,10,Gato Negro Films
667,958400000,WingNut Films
667,958400000,New Line Cinema
667,958400000,Warner Bros. Pictures
667,958400000,Metro-Goldwyn-Mayer (MGM)
668,340911,Darko Entertainment
668,340911,Freeman Film
668,340911,Subotica Entertainment
669,419953,BBC Films
669,419953,Element Pictures
669,419953,Irish Film Board
669,419953,Lipsync Productions
669,419953,Unanimous Pictures
669,419953,UKFS
670,76578911,Sandollar Productions
670,76578911,Touchstone Pictures
671,3100000,Norma Productions
672,5900000,Eros Entertainment
672,5900000,Nadiadwala Grandson Entertainment
673,3485127,Warner Bros.
673,3485127,Warner Bros. Interactive Entertainment
673,3485127,Rob Thomas Productions
673,3485127,Spondoolie Productions
673,3485127,WARNER BROS DIGITAL DISTRIBUTION
673,3485127,In The Groove
674,38376497,United Artists
674,38376497,Valkyrie Films
675,76932943,Laura Ziskin Productions
675,76932943,Original Film
675,76932943,Columbia Pictures Corporation
675,76932943,Phoenix Pictures
675,76932943,AFG Talons Productions
676,11411644,Warner Bros. Pictures
676,11411644,Warner Bros. Animation
676,11411644,Cartoon Network Studios
677,60700000,Universal Pictures
677,60700000,Marv Films
678,777423,Cruise/Wagner Productions
678,777423,Warner Bros.
679,1296937,Davis Entertainment
679,1296937,The Film Department
679,1296937,MJW Films
680,8750000,Paramount Pictures
681,544272402,Lions Gate Films
681,544272402,Twentieth Century Fox Film Corporation
681,544272402,Centropolis Entertainment
681,544272402,Mark Gordon Productions
681,544272402,Mel's Cite du Cinema
682,11000000,Twentieth Century Fox Film Corporation
682,11000000,TAFT Entertainment Pictures
683,46405336,Columbia Pictures
683,46405336,New Line Cinema
683,46405336,Castle Rock Entertainment
683,46405336,Nelvana Limited
684,183293131,Columbia Pictures
684,183293131,Happy Madison Productions
684,183293131,Relativity Media
684,183293131,Hey Eddie
685,1262886337,Walt Disney Pictures
685,1262886337,Mandeville Films
686,3788000,Loew's
686,3788000,Metro-Goldwyn-Mayer (MGM)
687,86234523,The Mark Gordon Company
687,86234523,Green Hat Films
687,86234523,Warner Bros.
687,86234523,Joint Effort
688,1382462,Seven Arts Productions
688,1382462,Carolco Pictures
689,11294,Dor Film Produktionsgesellschaft GmbH
689,11294,Österreichischer Rundfunk (ORF)
689,11294,ARTE
689,11294,Bayerischer Rundfunk (BR)
689,11294,Film House Germany
689,11294,Bahr Productions Inc.
689,11294,Construction Film
690,850000000,Lucasfilm
691,6000000,Grandon Productions
692,11560806,Twentieth Century Fox Film Corporation
692,11560806,N1 European Film Produktions GmbH & Co. KG
692,11560806,Baumgarten Merims Productions
693,180622424,Touchstone Pictures
694,2450846,The Combine
694,2450846,Bluegrass Films
695,5979292,Metro-Goldwyn-Mayer (MGM)
695,5979292,Peerford Ltd.
696,2,People Tree Films
697,20000000,Universal Pictures
698,265452,Gotham Group
698,265452,Abbolita Productions
698,265452,Starstream Entertainment
699,9077700,Participant Media
699,9077700,Focus Features
699,9077700,Red Crown Productions
700,124827316,Universal Pictures
700,124827316,Cube Vision
700,124827316,Will Packer Productions
700,124827316,Reel Chefs Catering
701,38748395,The Geffen Company
701,38748395,Warner Bros.
702,98450062,Blumhouse Productions
702,98450062,Blinding Edge Pictures
703,235483004,Universal Pictures
703,235483004,Summit Entertainment
703,235483004,Newmarket Capital Group
703,235483004,Zide-Perry Productions
704,500000,Imagine Entertainment
704,500000,Universal Pictures
704,500000,Lionsgate
705,59908565,Universal Pictures
705,59908565,American Zoetrope
705,59908565,Morgan Creek Productions
706,36764313,Paramount Pictures
707,14363400,Columbia Pictures
707,14363400,Innovisions
708,13769,Schorr Pictures
708,13769,Provenance Pictures
708,13769,RCR Pictures
709,206172544,Davis-Films
709,206172544,Nu Image Films
709,206172544,LionsGate
709,206172544,Millennium Films
709,206172544,Ex3 Productions
709,206172544,Fipex Holding
710,10400000,United Artists
711,9504139,Arte France Cinéma
711,9504139,Forthcoming Productions
711,9504139,Beachfront Films
711,9504139,Chimera Films LLC
711,9504139,Informant Media
712,4385312,Metro-Goldwyn-Mayer (MGM)
713,120455994,Walt Disney Pictures
713,120455994,Spyglass Entertainment
713,120455994,Vertigo Entertainment
713,120455994,"Kennedy/Marshall Company, The"
713,120455994,Mandeville Films
713,120455994,Winking Productions
714,10166502,Lawrence Bender Productions
714,10166502,Marty Katz Productions
715,29174648,Twentieth Century Fox Film Corporation
716,24188922,River Road Entertainment
716,24188922,Participant Media
717,17953778,Universal Pictures
718,14683921,TriStar Pictures
718,14683921,Allied Filmmakers
718,14683921,Pricel
718,14683921,Lightmotive
719,32710894,Twentieth Century Fox Film Corporation
719,32710894,Kroyer Films
719,32710894,Youngheart Productions
719,32710894,FAI Films
720,190000,Filmax
721,4469460,Cinema City Company Limited
722,62852,
723,7399763,Palace Pictures
723,7399763,Vision PDG
724,1044824,Hollywood Pictures
725,709827462,Summit Entertainment
725,709827462,Maverick Films
725,709827462,Imprint Entertainment
725,709827462,Sunswept Entertainment
725,709827462,Temple Hill Entertainment
726,71561644,Vertigo Entertainment
726,71561644,Energy Entertainment
726,71561644,RatPac-Dune Entertainment
727,4129250,Schramm Film Koerner & Weber
727,4129250,Zweites Deutsches Fernsehen (ZDF)
727,4129250,ARTE
728,219076518,Universal Pictures
728,219076518,Apatow Productions
729,16656125,Paramount Pictures
729,16656125,David Merrick Productions
730,500188435,Blue Sky Studios
730,500188435,Twentieth Century Fox Animation
731,1999955,Canal+
731,1999955,"Zespól Filmowy ""Tor"""
731,1999955,Norsk Film
731,1999955,Sidéral Productions
732,56666667,Stanley Kramer Productions
733,11220670,PolyGram Filmed Entertainment
734,1954937,CJ Entertainment
734,1954937,Studio Box
735,1023784195,Walt Disney Pictures
735,1023784195,Walt Disney Animation Studios
736,58662452,Walt Disney Pictures
736,58662452,Touchwood Pacific Partners 1
737,30000000,Metro-Goldwyn-Mayer (MGM)
738,1893139,
739,37279439,Endgame Entertainment
739,37279439,Onda Entertainment
739,37279439,KrautPack Entertainment
740,158733820,Dimension Films
740,158733820,Troublemaker Studios
740,158733820,Miramax
741,2692037,TriStar Pictures
741,2692037,Interscope Communications
742,402539,Panorama
743,4270000,Film4
743,4270000,Drafthouse Films
743,4270000,Warp Films
743,4270000,Wild Bunch Distribution
744,39340177,Summit Entertainment
744,39340177,Robert Simonds Productions
744,39340177,Participant Media
744,39340177,Imagenation Abu Dhabi FZ
744,39340177,Furry Vengeance Productions
745,78868508,Paramount Pictures
746,19777647,France 3 Cinéma
746,19777647,The Kennedy/Marshall Company
746,19777647,Pathé Renn Productions
746,19777647,Banques Populaire Image 7
746,19777647,Canal+
746,19777647,CinéCinéma
746,19777647,C.R.R.A.V. Nord Pas de Calais
746,19777647,Région Nord-Pas-de-Calais
747,249905,
748,11122090,Working Title Films
749,34153101,Reel FX Creative Studios
750,84565230,Fox 2000 Pictures
750,84565230,Flower Films (II)
750,84565230,Bushwood Pictures
750,84565230,Never Been Kissed Productions
751,50451307,Fox 2000 Pictures
751,50451307,Wildgaze Films
751,50451307,Alan Greenspan Productions
751,50451307,Mars Media Beteiligungs
751,50451307,Flower Films (II)
751,50451307,ELC Productions Ltd.
752,113244290,Nu Image Films
752,113244290,Lionsgate
752,113244290,Millennium Films
752,113244290,Emmett/Furla Films
752,113244290,Equity Pictures Medienfonds GmbH & Co. KG IV
753,21350,HBO Documentary
753,21350,Whyaduck Productions
754,58853106,Columbia Pictures Corporation
755,10409377,American Zoetrope
756,6000000,Columbia Pictures Corporation
756,6000000,Bakshi Productions
756,6000000,Aspen Productions
757,194720,Golden Harvest Company
758,163733697,New Line Cinema
758,163733697,Spyglass Entertainment
758,163733697,Type A Films
758,163733697,Ott Medien
758,163733697,Wild West Picture Show Productions
759,24134,France 2 Cinéma
759,24134,The Film
759,24134,Mars Film
760,29541790,Summit Entertainment
760,29541790,Blackfriars Bridge Films
760,29541790,NALA Films
760,29541790,Samuels Media
760,29541790,Warner Independent Pictures (WIP)
761,24793509,Fox Searchlight Pictures
761,24793509,Room 9 Entertainment
762,59209,Lakeshore Entertainment
762,59209,Sidney Kimmel Entertainment
762,59209,FilmDistrict
763,70000000,Arte
763,70000000,Wiedemann & Berg Filmproduktion
763,70000000,Creado Film
763,70000000,Bayerischer Rundfunk (BR)
764,531865000,Paramount Pictures
764,531865000,GK Films
764,531865000,Skydance Productions
764,531865000,Hemisphere Media Capital
764,531865000,Apparatus Productions
764,531865000,Latina Pictures
764,531865000,2DUX²
765,8800000,Miramax Films
765,8800000,Palace Pictures
765,8800000,British Screen Productions
766,133718711,Studio Babelsberg
766,133718711,Alcon Entertainment
766,133718711,DMG Entertainment
766,133718711,Ehman Productions
767,24719215,Universal Pictures
767,24719215,Anonymous Content
767,24719215,Working Title Films
768,121463226,Columbia Pictures
768,121463226,Apatow Productions
769,2262223,Parts and Labor
769,2262223,Mm...Buttered Panini Productions
769,2262223,Charlie Guidance
770,4192440,abramoff Production
770,4192440,Scorpion Film Production
770,4192440,Abramoff Production
771,25035950,Larger Than Life Productions
771,25035950,Vendian Entertainment
771,25035950,Route One Films
772,18130000,
773,5926128,Fox 2000 Pictures
774,48752,
775,3317662,Tax Credit Finance
775,3317662,Oceana Media Finance
775,3317662,Anchor Bay Films
775,3317662,Barbarian Films
775,3317662,Overnight Films
775,3317662,Cinedigm
775,3317662,Magnet Media Productions
775,3317662,Magnet Media Group
775,3317662,Red Dragon Productions
775,3317662,Morabito Picture Company
775,3317662,Number 13
776,7732325,Imax Film Entertainment
777,49554002,Bazmark Films
777,49554002,Ingenious Film Partners
777,49554002,Twentieth Century Fox Film Corporation
777,49554002,Dune Entertainment III
777,49554002,ScreenWest
778,331957105,Universal Pictures
778,331957105,Atlas Entertainment
778,331957105,Legendary Pictures
778,331957105,China Film Group
778,331957105,Le Vision Pictures
778,331957105,Legendary East
778,331957105,Kava Productions
779,29252978,Universal Pictures
779,29252978,Artina Films
779,29252978,Fade to Black Productions
779,29252978,Focus Features
780,55447968,Universal Pictures
780,55447968,StudioCanal
780,55447968,Working Title Films
780,55447968,Ringerike Erste Filmproduktion
781,3305592,21 Laps Entertainment
781,3305592,3311 Productions
781,3305592,Story Ink
782,1646788,Bron Studios
782,1646788,RatPac Entertainment
783,332000000,Universal Pictures
783,332000000,Amblin Entertainment
783,332000000,U-Drive Productions
784,22697691,Twentieth Century Fox Film Corporation
784,22697691,Gruskoff/Levy Company
784,22697691,ML Film Entertainment International
785,12416686,Metro-Goldwyn-Mayer (MGM)
786,764083,Fine Line Features
786,764083,August Entertainment
786,764083,Mindel-Shaw Productions
787,70067909,Gaylord Films
787,70067909,Warner Bros.
787,70067909,Dylan Sellers Productions
787,70067909,Clifford Werber Productions
788,253527,Mantarraya Producciones
788,253527,No Dream Cinema
788,253527,Coproduction Office
789,2334228,
790,95311434,Beijing New Picture Film Co. Ltd.
790,95311434,EDKO Film
790,95311434,New Picture Company
791,72266306,Twentieth Century Fox Film Corporation
791,72266306,Cupid Productions
792,222300000,Walt Disney Pictures
792,222300000,Silver Screen Partners IV
793,73180723,Twentieth Century Fox Film Corporation
793,73180723,Alcon Entertainment
794,10959475,Paramount Pictures
794,10959475,Extreme Productions
794,10959475,ApolloMedia Distribution
795,93617009,Paramount Pictures
796,20560255,Universal Pictures
797,33579813,Film It Suda
798,4631,Head Gear Films
798,4631,Metrol Technology
798,4631,Langley Park Productions
799,66456,Burgundy Films
800,177238796,Ingenious Film Partners
800,177238796,Twentieth Century Fox Film Corporation
800,177238796,Dune Entertainment
800,177238796,Scott Free Productions
800,177238796,Top Cow Productions
800,177238796,Stephen J. Cannell Productions
800,177238796,Big Screen Productions
800,177238796,Phoenix Film Partners
801,58978653,Blumhouse Productions
801,58978653,Blue-Tongue Films
801,58978653,Huayi Brothers Media
801,58978653,STX Entertainment
801,58978653,Ahimsa Films
802,14016568,Blinder Films
802,14016568,Chic Films
802,14016568,Amazon Studios
802,14016568,Westerly Films
802,14016568,Revolver Amsterdam
803,453079,Wild Bunch
803,453079,Likely Story
803,453079,Tax Credit Finance
803,453079,3 Arts Entertainment
804,32056467,Walt Disney Productions
805,135680000,Walt Disney Pictures
805,135680000,Walt Disney Television Animation
805,135680000,Walt Disney Animation Australia
805,135680000,DisneyToon Studios
806,13551174,First Generation Films
806,13551174,Antena 3 Films
806,13551174,Televisió de Catalunya TV3
806,13551174,Canal+ España
806,13551174,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
806,13551174,Millennium Films
806,13551174,Nostromo Pictures
806,13551174,Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC)
806,13551174,Cindy Cowan Entertainment
806,13551174,La Sexta
806,13551174,Attitude Pinículas y Films A.I.E.
807,18492362,Fox Searchlight Pictures
807,18492362,Broken Lizard Industries
808,138730,Zeynofilm
808,138730,Production 2006
808,138730,1000 Volt
809,32846,Film4
809,32846,Rook Films
810,220021259,Columbia Pictures
810,220021259,Imagine Entertainment
810,220021259,Mid Atlantic Films
810,220021259,Sony Pictures Releasing
810,220021259,LStar Capital
811,363889678,Bookshop Productions
811,363889678,Notting Hill Pictures
811,363889678,Working Title Films
811,363889678,Polygram Filmed Entertainment
812,1400000,Warner Bros.
812,1400000,WW Production
813,244386864,New Line Cinema
814,21000000,Twentieth Century Fox Film Corporation
814,21000000,Fox 2000 Pictures
814,21000000,Zucker/Netter Productions
815,42277365,Paramount Pictures
815,42277365,Rysher Entertainment
816,60740827,New Line Cinema
816,60740827,DC Comics
816,60740827,BenderSpink
817,41205099,Universal Pictures
817,41205099,Brillstein-Grey Entertainment
817,41205099,Robert Simonds Productions
818,22000000,P & L
819,233755553,Regency Enterprises
819,233755553,Fox 2000 Pictures
819,233755553,Sunswept Entertainment
819,233755553,Bagdasarian Productions
819,233755553,TSG Entertainment
820,2402459,Paramount Classics
821,9221,Worldview Entertainment
821,9221,Arcade Pictures
822,2600000,RKO Radio Pictures
823,170128460,Miramax Films
824,1250000,American International Pictures (AIP)
824,1250000,Santa Clara Productions
825,103951461,Walt Disney Pictures
826,15992615,Castle Rock Entertainment
826,15992615,Detour Film Production
826,15992615,Warner Independent Pictures (WIP)
827,64076736,The Weinstein Company
827,64076736,Block 2 Pictures
827,64076736,Wild Bunch
827,64076736,Annapurna Pictures
827,64076736,Jet Tone Films
827,64076736,Sil-Metropole Organisation Ltd.
828,150000000,Hengdian Chinese Film Production Co.
828,150000000,Beijing Weiyingshidai Culture & Media
829,7266209,City Light Films
829,7266209,Revolution Studios
829,7266209,Casey Silver Productions
830,11276,
831,161000000,Barwood Films
831,161000000,Warner Bros.
832,3148182,2929 Productions
832,3148182,Wild Bunch
832,3148182,Tempesta Films
833,374218673,DC Comics
833,374218673,Legendary Pictures
833,374218673,Warner Bros.
833,374218673,DC Entertainment
833,374218673,Syncopy
833,374218673,Patalex III Productions Limited
834,65497208,Europa Corp
835,36160375,Universal Pictures
835,36160375,Playtone Productions
835,36160375,Vendome Pictures
836,1305887,Aurora Productions LLC
836,1305887,Kodiak Films
837,21520719,Fox Searchlight Pictures
837,21520719,Dune Entertainment
837,21520719,Flavor Unit Entertainment
838,378858340,Village Roadshow Pictures
838,378858340,Kennedy Miller Productions
838,378858340,Warner Bros.
839,16803753,Focus Features
840,9797098,No Frills Film Production
841,2978994,Fox Star Studios
841,2978994,Bling Unplugged
842,11449638,Patriot Pictures
842,11449638,Maverick Films
842,11449638,Metro-Goldwyn-Mayer (MGM)
842,11449638,Rafter H Entertainment
843,369975,Gaumont
843,369975,Australian Film Finance Corporation (AFFC)
843,369975,Gaumont Production
844,27187375,Triggerfish Animation
845,1012189,Universal Pictures
846,136766062,Paramount Pictures
847,7227038,Living Films
847,7227038,Hwy61
847,7227038,Black Bear Pictures
847,7227038,Boies / Schiller Film Group
848,2642983,New Line Cinema
849,18000000,Eros International
849,18000000,Colour Yellow Pictures
850,8500000,United Artists
850,8500000,Charles Chaplin Productions
851,48027970,Fox Searchlight Pictures
851,48027970,Cowboy Films
851,48027970,DNA Films
851,48027970,Scottish Screen
851,48027970,UK Film Council
851,48027970,Filmfour
851,48027970,Slate Films
851,48027970,Tatfilm
852,2042530,Warner Bros.
852,2042530,Morgan Creek Productions
853,152761,Ferndale Films
853,152761,Irish Film Board
853,152761,Apollo Media
854,36611610,Paramount Pictures
855,2411594,Talent House
856,887029,Harvey Mason Media
857,10000000,Focus Films
858,383257136,Twentieth Century Fox Film Corporation
858,383257136,Blue Sky Studios
858,383257136,Twentieth Century Fox Animation
859,558000,Be Good Productions
859,558000,Scion Films
859,558000,Mandeville Films
859,558000,Inferno Distribution
860,8038508,Téléfilm Canada
860,8038508,Morgan Creek Productions
860,8038508,Mantle Clinic II
861,14782676,Spyglass Entertainment
861,14782676,Donners' Company
861,14782676,Epsilon Motion Pictures
861,14782676,Touchstone Pictures
862,97542952,TriStar Pictures
862,97542952,Ghost House Pictures
862,97542952,FilmDistrict
863,26488,Mary Murphy & Company
864,2642899,Participant Media
864,2642899,Imagenation Abu Dhabi FZ
864,2642899,Parkes+MacDonald Image Nation
865,634074,Glass Key
865,634074,Wildcard Productions
866,9448082,Kanzaman
866,9448082,The Saul Zaentz Company
866,9448082,Antena 3 Televisión
866,9448082,Xuxa Producciones S.L.
867,8000000,MelinaFilm
867,8000000,Lopert Pictures Corporation
868,135893,Film 4
868,135893,Film Four International
868,135893,Beambright
869,108539911,Miramax Films
869,108539911,Imagine Entertainment
869,108539911,Universal Pictures
869,108539911,Parkway Pictures (I)
869,108539911,Touchstone Pictures
870,28000000,Twentieth Century Fox Film Corporation
870,28000000,Epsilon Motion Pictures
870,28000000,Franchise Pictures
870,28000000,Scott Free Productions
870,28000000,World 2000 Entertainment
870,28000000,Stillking Films
870,28000000,ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)
870,28000000,QI Quality International GmbH & Co. KG
871,6101046,MeniThings LLC
872,48720000,barefoot films
873,3106835,
874,10382407,Hollywood Pictures
874,10382407,Cinergi Pictures Entertainment
875,146497771,Universal Pictures
875,146497771,Toma 78
875,146497771,De Milo
876,50159144,Paramount Pictures
876,50159144,Dino De Laurentiis Company
876,50159144,Spelling Films
877,42160849,Columbia Pictures
878,38502340,Cliffjack Motion Pictures
878,38502340,Morgan Creek Productions
879,3572443,Warner Bros.
879,3572443,Morgan Creek Productions
880,48065672,Relativity Media
880,48065672,Virgin Produced
880,48065672,Mandeville Films
880,48065672,SkyLand Entertainment
881,1072602,BBC Films
881,1072602,Synchronistic Pictures
881,1072602,Icon Entertainment International
881,1072602,Lipsync Productions
881,1072602,Atlantic Swiss Productions
881,1072602,Hermetof Pictures
881,1072602,Magna Films
881,1072602,Kalkronkie
881,1072602,Artemis Films
881,1072602,Lonely Dragon
881,1072602,Magnolia Mae Films
882,1025491110,Walt Disney Pictures
